"date","zone","tow.id","tow.number","valid","longitude","latitude","longitude.start.logbook","longitude.end.logbook","latitude.start.logbook","latitude.end.logbook","start.time","end.time","start.time.logbook","end.time.logbook","depth","bottom.temperature","warp","swept.area","swept.area.method","groundfish.sample","water.sample","comment","haul.time","touchdown.time","liftoff.time"
"2019-09-11","12","GP265F",8,0,NA,NA,6149072,6148888,4635571,4635700,"","","16:20:55","16:25:55",30,NA,100,NA,"",0,NA,"Chalut dechire (belly) - accroche et force ~ 2.2 kts","16:29:01","        ","        "
"2019-09-12","12","GP265A1",1,1,6150397,4635691,6150404,6150392,4635784,4635600,"13:28:38","","13:28:38","13:33:43",30,4,100,2779,"model",0,NA,"Stable ~ 2.2 kts","13:36:51","13:28:10","13:35:12"
"2019-09-12","12","GP268F",2,1,6146428,4640911,6146442,6146407,4641006,4640825,"14:52:45","","14:52:30","14:57:30",36,2.6,100,2298,"model",0,NA,"Force ~ 2.2 kts","15:00:48","14:52:34","14:58:56"
"2019-09-12","12","GP259F",3,1,6153236,4641069,6153248,6153151,4641149,4640991,"16:08:53","","16:08:53","16:13:55",31,1.4,100,3380,"model",0,NA,"Accroche et force ~ 2.2 kts","16:17:07","16:08:01","16:15:13"
"2019-09-12","12","GP248F",4,1,6158490,4644016,6158520,6158443,4644100,4643927,"17:27:59","","17:28:06","17:33:08",43,1.1,125,2029,"model",0,NA,"Accroche et force ~ 2.2 kts","17:37:04","17:27:43","17:33:41"
"2019-09-12","12","GP245F",5,1,6159459,4647415,6159496,6159410,4647500,4647327,"18:36:24","","18:36:27","18:41:28",37,0.9,100,2390,"model",0,NA,"Accroche et force ~ 2.2 kts","18:44:29","18:36:10","18:42:10"
"2019-09-13","12","GP232F",1,1,6211364,4708931,6211431,6211292,4709006,4708847,"06:41:47","","06:41:58","06:46:59",20,2.4,50,2263,"model",0,NA,"Force ~ 2.1 kts","6:48:30","6:41:37","6:47:48"
"2019-09-13","12","GP225F",2,0,NA,NA,6212741,6212705,4706912,4706728,"","","07:28:06","07:33:06",25,NA,75,NA,"",0,NA,"Chalut dechire (poche et belly) - accroche et force ~ 2.2 kts","7:35:28","        ","        "
"2019-09-13","12","GP225A1",3,0,NA,NA,6213784,6213714,4705916,4705730,"","","08:16:49","08:21:54",27,NA,75,NA,"",0,NA,"Accroche et force ~ 2.2 kts","8:24:15","        ","        "
"2019-09-13","12","GP225A2",4,0,NA,NA,6216197,6216118,4704199,4704017,"","","09:09:47","09:14:47",29,NA,75,NA,"",0,NA,"Chalut dechire (belly) - accroche et force ~ 2.2 kts","9:17:21","        ","        "
"2019-09-13","12","GP225A3",5,0,NA,NA,6212523,6212446,4701336,4701148,"","","10:22:10","10:27:11",29,NA,75,NA,"",0,NA,"Chalut dechire (belly) - accroche et force ~ 2.2 kts","10:29:39","        ","        "
"2019-09-13","12","GP215F",6,0,NA,NA,6223092,6223141,4659856,4659679,"","","11:45:53","11:50:55",33,NA,100,NA,"",0,NA,"Chalut dechire (poche et belly) - accroche et force ~ 2.2 kts","11:53:55","        ","        "
"2019-09-13","12","GP215A1",7,0,NA,NA,6220608,6220717,4659806,4659627,"","","12:58:36","13:03:35",32,NA,100,NA,"",0,NA,"Chalut brise - accroche et force ~ 2.2 kts","13:06:51","        ","        "
"2019-09-13","12","GP215A2",8,1,6220027,4656481,6220036,6220028,4656571,4656385,"13:45:28","","13:45:38","13:50:39",34,0.6,100,3356,"model",0,NA,"Accroche et force ~ 2.2 kts","13:53:52","13:45:21","13:51:02"
"2019-09-13","12","GP210F",9,1,6220219,4700565,6220209,6220239,4700655,4700470,"14:55:50","","14:55:50","15:00:52",32,0.5,100,2817,"model",0,NA,"Accroche et force ~ 2.2 kts","15:04:00","14:55:33","15:01:47"
"2019-09-13","12","GP229F",10,1,6209732,4657728,6209750,6209717,4657819,4657630,"16:39:23","","16:39:38","16:44:38",30,0.7,100,2165,"model",0,NA,"Accroche et force ~ 2.2 kts","16:47:00","16:39:16","16:45:42"
"2019-09-13","12","GP246F",11,1,6201149,4657492,6201193,6201090,4657576,4657398,"17:53:25","","17:53:42","17:58:45",28,1.2,75,2577,"model",1,NA,"Accroche et force ~ 2.2 kts","18:01:02","17:53:23","17:59:53"
"2019-09-13","12","GP244F",12,1,6200507,4700860,6200570,6200423,4700940,4700777,"18:51:34","","18:51:50","18:56:51",27,1.3,75,3034,"model",0,NA,"Accroche et force ~ 2.1 kts","18:59:18","18:51:32","18:57:16"
"2019-09-14","12","GP255F",1,1,6154420,4703418,6154537,6154297,4703367,4703466,"06:39:54","","06:39:54","06:44:54",20,2.5,50,2322,"model",0,NA,"Accroche et force ~ 2.2 kts","6:46:28","6:39:38","6:45:23"
"2019-09-14","12","GP252F",2,1,6151331,4653373,6151392,6151268,4653290,4653459,"08:19:49","","08:19:49","08:24:51",31,1.1,100,2951,"model",0,NA,"Accroche et force ~ 2.2 kts","8:27:55","8:19:36","8:26:25"
"2019-09-14","12","GP263F",3,1,6152002,4646457,6152117,6151871,4646416,4646497,"09:44:29","","09:44:40","09:49:42",37,1,100,3218,"model",0,NA,"Accroche et force ~ 2.1 kts","9:53:01","9:44:28","9:50:06"
"2019-09-14","12","GP275F",4,1,6143101,4652494,6143188,6143011,4652424,4652570,"11:03:34","","11:03:46","11:08:47",30,0.9,100,2636,"model",0,NA,"Stable ~ 2.2 kts","11:12:08","11:03:34","11:09:44"
"2019-09-14","12","GP279F",5,1,6137339,4655717,6137443,6137228,4655661,4655773,"11:57:14","","11:57:14","12:02:16",27,1,75,2588,"model",0,NA,"Stable ~ 2.2 kts","12:04:31","11:57:00","12:02:35"
"2019-09-14","12","GP285F",6,1,6133472,4701011,6133516,6133425,4700930,4701101,"12:54:28","","12:54:38","12:59:39",18,3.8,50,1839,"model",0,NA,"Stable ~ 2.2 kts","13:01:22","12:54:22","13:00:25"
"2019-09-19","19","GP330F",1,1,6054221,4649835,6054162,6054280,4649918,4649752,"06:47:31","","06:47:31","06:52:31",50,2.6,150,3010,"model",0,NA,"Force ~ 2.2 kts","6:57:33","6:47:28","6:53:57"
"2019-09-19","19","GP336F",2,0,NA,NA,6048432,6048542,4655843,4655678,"","","08:50:24","08:55:25",73,NA,225,NA,"",0,NA,"Chalut brise - force ~ 2.2 kts","9:03:34","        ","        "
"2019-09-19","19","GP336A1",3,1,6056225,4658968,6056332,6056111,4658917,4659020,"10:40:37","","10:40:37","10:45:38",58,3.2,175,2519,"model",0,NA,"Force a cause de vase ~ 2.2 kts","10:51:28","10:40:24","10:46:04"
"2019-09-19","19","GP327F",4,1,6057206,4700430,6057288,6057120,4700360,4700509,"12:06:37","","12:06:37","12:11:37",55,2.8,175,3017,"model",0,NA,"Stable ~ 2.2 kts","12:17:35","12:06:29","12:13:15"
"2019-09-19","19","GP332F",5,1,6053426,4700330,6053480,6053362,4700252,4700413,"13:27:02","","13:27:06","13:32:07",62,3.4,175,3540,"model",0,NA,"Stable ~ 2.2 kts","13:38:12","13:26:49","13:32:49"
"2019-09-19","19","GP322F",6,1,6100400,4656113,6100530,6100292,4656074,4656141,"14:57:15","","14:56:47","15:01:47",53,2.6,150,2982,"model",0,NA,"Stable ~ 2.2 kts","15:06:17","14:57:04","15:02:13"
"2019-09-20","19","GP319F",1,1,6107455,4640919,6107556,6107366,4640855,4640972,"06:48:26","","06:48:03","06:53:03",46,2.8,150,2409,"model",0,NA,"Accroche et force ~ 2.2 kts","6:57:39","6:48:13","6:53:18"
"2019-09-20","19","GP304F",2,1,6115303,4647916,6115362,6115247,4647834,4647999,"08:25:57","","08:25:57","08:31:00",37,2,100,2838,"model",0,NA,"Stable ~ 2.2 kts","8:33:51","8:25:48","8:32:18"
"2019-09-20","19","GP318F",3,1,6102400,4650986,6102478,6102312,4650918,4651058,"10:03:14","","10:03:18","10:08:20",56,2.3,175,2428,"model",0,NA,"Force ~ 2.2 kts","10:14:31","10:03:02","10:08:43"
"2019-09-20","19","GP309F",4,1,6108906,4654562,6108931,6108867,4654475,4654646,"11:22:24","","11:22:24","11:27:24",34,1.9,100,2650,"model",0,NA,"Stable ~ 2.2 kts","11:30:33","11:22:22","11:28:58"
"2019-09-20","12","GP302F",5,1,6120660,4651909,6120679,6120638,4651829,4652006,"13:07:45","","13:08:07","13:13:09",33,2.1,100,2777,"model",0,NA,"Stable ~ 2.2 kts","13:15:58","13:07:45","13:13:44"
"2019-09-20","12","GP288F",6,1,6130381,4647945,6130446,6130318,4647869,4648026,"14:36:59","","14:37:00","14:42:02",34,2.1,100,2728,"model",0,NA,"Stable ~ 2.2 kts","14:45:06","14:36:41","14:43:15"
"2019-09-20","12","GP291F",7,1,6127328,4654084,6127407,6127238,4654017,4654158,"15:42:21","","15:42:34","15:47:37",32,2.2,100,3587,"model",0,NA,"Force ~ 2.2 kts","15:50:44","15:42:13","15:47:52"
"2019-09-20","12","GP296F",8,1,6123982,4657709,6124060,6123906,4657634,4657780,"16:49:37","","16:49:27","16:54:29",26,1.7,75,2526,"model",0,NA,"Stable ~ 2.2 kts","16:56:42","16:49:19","16:55:30"
"2019-09-20","12","GP297F",9,1,6122841,4700391,6122892,6122784,4700309,4700472,"17:40:52","","17:40:55","17:45:56",25,1.1,75,2336,"model",0,NA,"Stable ~ 2.2 kts","17:48:39","17:40:44","17:46:26"
"2019-09-20","12","GP307F",10,1,6109423,4702719,6109542,6109309,4702684,4702760,"19:03:23","","19:03:23","19:08:21",31,2.2,100,2902,"model",0,NA,"Stable ~ 2.2 kts","19:11:47","19:03:13","19:09:32"
"2019-09-21","19","GP305F",1,1,6114506,4638114,6114583,6114439,4638200,4638050,"07:33:47","","07:33:04","07:38:07",44,3.2,125,2796,"model",0,NA,"Stable ~ 2.2 kts","7:41:56","7:33:33","7:38:46"
"2019-09-22","19","GP306F",1,1,6114084,4641512,6114215,6113973,4641480,4641542,"06:50:48","","06:50:19","06:55:27",55,3.1,175,1910,"model",0,NA,"Force a cause de vase ~ 2.2 kts","7:01:18","6:50:35","6:56:52"
"2019-09-22","19","GP299F",2,1,6121322,4644159,6121388,6121258,4644080,4644238,"08:02:17","","08:02:17","08:07:16",37,2.6,100,2263,"model",0,NA,"Stable ~ 2.2 kts","8:10:35","8:02:14","8:08:39"
"2019-09-22","12","GP283F",3,1,6136389,4644284,6136482,6136280,4644230,4644335,"10:08:32","","10:08:39","10:13:41",40,2,125,3463,"model",0,NA,"Stable ~ 2.2 kts","10:17:38","10:08:22","10:14:55"
"2019-09-22","12","GP274F",4,1,6142492,4636898,6142556,6142412,4636826,4636972,"11:48:50","","11:48:58","11:53:59",33,1.2,100,2066,"model",0,NA,"Stable ~ 2.2 kts","11:57:33","11:48:43","11:55:17"
"2019-09-22","12","GP286F",5,1,6132730,4636560,6132817,6132618,4636502,4636602,"13:09:44","","13:09:53","13:14:53",33,1.5,100,2825,"model",0,NA,"Stable ~ 2.1 kts","13:18:11","13:09:38","13:15:31"
"2019-09-22","12","GP292F",6,1,6126769,4631956,6126829,6126694,4631878,4632026,"14:22:55","","14:22:50","14:27:51",34,2.2,100,2822,"model",0,NA,"Stable ~ 2.1 kts","14:30:55","14:22:43","14:28:37"
"2019-09-22","12","GP298F",7,1,6124537,4630693,6124543,6124524,4630614,4630791,"15:08:06","","15:08:33","15:13:36",32,2.4,100,3099,"model",0,NA,"Stable ~ 2.2 kts","15:17:04","15:08:08","15:15:05"
"2019-09-22","12","GP289F",8,1,6128692,4627340,6128739,6128637,4627263,4627419,"16:15:32","","16:15:37","16:20:39",34,2.4,100,2066,"model",0,NA,"Force a cause de vase ~ 2.2 kts","16:23:47","16:15:22","16:21:49"
"2019-09-22","12","GP280F",9,1,6137241,4622881,6137300,6137183,4622802,4622954,"17:44:59","","17:44:49","17:49:48",30,2.5,100,2606,"model",0,NA,"Force a cause de vase ~ 2.2 kts","17:53:05","17:44:56","17:50:31"
"2019-09-24","12","GP272F",1,1,6144918,4628681,6145026,6144782,4628652,4628706,"06:59:40","","07:00:07","07:05:08",23,3.8,75,2468,"model",0,NA,"Stable ~ 2.1 kts","7:07:13","6:59:35","7:06:19"
"2019-09-24","12","GP267F",2,1,6147146,4623564,6147103,6147171,4623665,4623489,"08:07:50","","08:07:03","08:12:02",22,4.8,75,2054,"model",0,NA,"Stable ~ 2.1 kts","8:13:42","8:07:31","8:12:27"
"2019-09-24","12","GP256F",3,1,6155011,4619306,6154915,6155106,4619365,4619245,"09:15:27","","09:15:27","09:20:28",22,5.4,75,3328,"model",0,NA,"Stable ~ 2.1 kts","9:22:05","9:14:52","9:20:48"
"2019-09-24","12","GP254F",4,1,6151668,4615921,6151674,6151663,4616003,4615832,"10:13:10","","10:13:10","10:18:11",27,4,75,2133,"model",0,NA,"Stable ~ 2.1 kts","10:19:40","10:13:03","10:18:24"
"2019-09-24","12","GP276F",5,1,6144501,4615163,6144445,6144545,4615256,4615097,"11:25:45","","11:24:52","11:29:56",29,2.6,75,1418,"model",0,NA,"Stable ~ 2.1 kts","11:31:30","11:25:34","11:30:09"
"2019-09-24","12","GP266F",6,1,6147768,4607479,6147673,6147863,4607535,4607421,"12:46:58","","12:46:58","12:51:59",27,3.6,75,2267,"model",0,NA,"Stable ~ 2.2 kts","12:53:21","12:46:48","12:52:14"
"2019-09-24","12","GP277F",7,1,6138327,4606519,6138215,6138456,4606503,4606537,"14:50:05","","14:50:26","14:55:25",27,3.5,75,2034,"model",0,NA,"Stable ~ 2.1 kts","14:57:00","14:49:59","14:55:51"
"2019-09-24","12","GP284F",8,1,6135748,4613093,6135668,6135832,4613020,4613167,"16:00:08","","16:00:35","16:05:37",30,2.6,100,2063,"model",0,NA,"Force a cause de vase ~ 2.2 kts","16:07:33","16:00:12","16:04:57"
"2019-09-24","12","GP294F",9,1,6126387,4612235,6126313,6126464,4612158,4612312,"17:21:06","","17:21:11","17:26:12",22,6.9,75,3234,"model",0,NA,"Stable ~ 2.2 kts","17:27:44","17:20:57","17:26:46"
"2019-09-24","12","GP301F",10,1,6120902,4618107,6120936,6120872,4618016,4618185,"18:29:14","","18:28:52","18:33:53",26,4.4,75,2322,"model",0,NA,"Stable ~ 2.2 kts","18:35:16","18:29:03","18:34:08"
"2019-09-25","19","GP340F",1,1,6044860,4703251,6044758,6044964,4703304,4703202,"07:14:51","","07:14:51","07:19:50",80,5.9,250,1330,"model",0,NA,"Stable ~ 2.2 kts","8:44:34","7:14:05","7:21:04"
"2019-09-25","19","GP317F",2,1,6103134,4706499,6103023,6103258,4706479,4706519,"10:13:21","","10:13:29","10:18:30",42,2.1,125,2915,"model",0,NA,"Stable ~ 2.2 kts","10:22:22","10:13:13","10:19:47"
"2019-09-25","12","GP311F",3,1,6106732,4709993,6106589,6106863,4709990,4709999,"11:36:00","","11:35:55","11:40:56",32,2.2,100,3226,"model",0,NA,"Stable ~ 2.2 kts","11:43:58","11:35:39","11:41:48"
"2019-09-25","19","GP339F",4,1,6045489,4709085,6045373,6045619,4709074,4709102,"14:55:34","","14:55:54","15:00:56",82,4.4,250,2166,"model",0,NA,"Stable ~ 2.2 kts","15:10:57","14:55:22","15:02:42"
"2019-09-25","19","GP329F",5,1,6055055,4710324,6054909,6055153,4710298,4710337,"16:04:51","","16:03:48","16:08:50",45,2.2,125,1491,"model",0,NA,"Accroche et force ~ 2.2 kts","16:12:44","16:04:39","16:10:16"
"2019-09-19","19","GC330F",1,1,6053975,4649671,6053916,6054006,4649766,4649622,"06:47:18","","06:46:59","06:53:30",49,2.2,150,NA,"model",0,NA,"Stable ~ 2.1 kts","6:57:00","6:47:06","6:54:36"
"2019-09-19","19","GC336F",2,0,NA,NA,6048031,6048129,4655745,4655580,"","","08:47:23","08:52:23",73,NA,225,NA,"",0,NA,"Chalut dechire (poche) - stable ~ 2.1 kts","8:58:15","        ","        "
"2019-09-19","19","GC336A1",3,1,6056211,4658720,6056319,6056090,4658675,4658766,"10:36:09","","10:36:27","10:41:27",59,3.1,175,NA,"model",0,NA,"Stable ~ 2.1 kts","10:45:50","10:36:06","10:42:40"
"2019-09-19","19","GC327F",4,1,6057036,4700197,6057121,6056937,4700134,4700267,"12:02:58","","12:03:21","12:08:20",56,2.8,175,NA,"model",0,NA,"Stable ~ 2.1 kts","12:12:50","12:02:56","12:09:39"
"2019-09-19","19","GC332F",5,1,6053812,4700519,6053916,6053708,4700468,4700569,"13:27:27","","13:27:28","13:32:27",60,3.1,175,NA,"model",0,NA,"Stable ~ 2.1 kts","13:36:50","13:27:24","13:33:27"
"2019-09-19","19","GC322F",6,1,6059959,4656075,6100064,6059818,4656038,4656121,"14:56:31","","14:57:09","15:02:10",54,2.6,150,NA,"model",1,NA,"Stable ~ 2.1 kts","15:05:41","14:56:29","15:02:33"
"2019-09-20","19","GC319F",1,1,6107867,4640923,6107957,6107774,4640858,4640988,"06:44:32","","06:44:34","06:49:35",44,2.5,150,NA,"model",1,NA,"Stable ~ 2.1 kts","6:53:23","6:44:21","6:50:53"
"2019-09-20","19","GC304F",2,1,6115976,4647832,6116051,6115899,4647755,4647909,"08:24:18","","08:24:18","08:29:19",36,2,100,NA,"model",1,NA,"Stable ~ 2.1 kts","8:31:48","8:24:13","8:29:49"
"2019-09-20","19","GC318F",3,1,6102892,4651078,6102974,6102798,4651009,4651155,"10:04:23","","10:04:40","10:09:42",56,2.1,75,NA,"model",0,NA,"Stable ~ 2.1 kts","10:14:14","10:04:19","10:11:19"
"2019-09-20","19","GC309F",4,1,6108578,4654537,6108597,6108567,4654436,4654579,"11:21:30","","11:20:57","11:25:47",34,NA,100,NA,"model",1,NA,"Stable ~ 2.1 kts","        ","11:21:30","11:26:31"
"2019-09-20","12","GC302F",5,1,6120980,4652147,6121023,6120942,4652060,4652235,"13:05:13","","13:05:13","13:10:12",34,2,100,NA,"model",0,NA,"Stable ~ 2.1 kts","13:12:40","13:05:14","13:10:48"
"2019-09-20","12","GC288F",6,1,6130705,4648042,6130788,6130623,4647975,4648110,"14:38:33","","14:38:34","14:43:32",35,2,100,NA,"model",0,NA,"Stable ~ 2.1 kts","14:43:39","14:38:23","14:44:01"
"2019-09-20","12","GC291F",7,1,6128073,4654335,6128334,6127997,4654074,4654405,"15:41:35","","15:38:23","15:46:35",32,2.1,100,NA,"model",0,NA,"Accroche et force ~ 2.1 kts","15:48:50","15:41:24","15:47:05"
"2019-09-20","12","GC296F",8,1,6123559,4657267,6123626,6123490,4657191,4657343,"16:44:35","","16:44:35","16:49:34",26,NA,75,NA,"model",0,NA,"Stable ~ 2.1 kts","16:51:19","16:44:20","16:49:53"
"2019-09-20","12","GC297F",9,1,6122379,4700316,6122423,6122331,4700234,4700406,"17:42:15","","17:42:27","17:47:26",25,1,75,NA,"model",0,NA,"Stable ~ 2.2 kts","17:49:17","17:42:08","17:47:49"
"2019-09-20","12","GC307F",10,1,6109388,4702279,6109485,6109276,4702230,4702339,"18:59:21","","18:59:40","19:04:40",32,2.1,100,NA,"model",0,NA,"Stable ~ 2.1 kts","19:07:11","18:59:22","19:05:13"
"2019-09-21","19","GC305F",1,1,6114433,4638291,6114466,6114400,4638377,4638205,"07:32:59","","07:32:59","07:37:58",44,3.1,125,NA,"model",1,NA,"Stable ~ 2.1 kts","7:40:59","7:33:03","7:38:04"
"2019-09-22","19","GC306F",1,1,6113958,4641427,6114065,6113835,4641397,4641460,"06:49:08","","06:49:27","06:54:29",55,2.8,175,NA,"model",1,NA,"Force a cause de vase ~ 2.1 kts","6:58:30","6:48:59","6:55:49"
"2019-09-22","19","GC299F",2,1,6121600,4644225,6121673,6121526,4644146,4644301,"08:04:11","","08:04:11","08:09:11",55,2.5,175,NA,"model",0,NA,"Variable 2 a 2.4 noeuds","8:14:15","8:02:23","8:12:05"
"2019-09-22","12","GC283F",3,1,6135994,4644294,6136095,6135900,4644234,4644344,"10:10:33","","10:10:12","10:15:08",40,2,125,NA,"model",0,NA,"Stable ~ 2.1 kts","10:18:46","10:10:17","10:16:20"
"2019-09-22","12","GC274F",4,1,6142222,4637125,6142284,6142158,4637039,4637206,"11:52:44","","11:52:43","11:57:46",35,1.1,100,NA,"model",0,NA,"Stable ~ 2.1 kts","12:00:34","11:52:38","11:58:49"
"2019-09-22","12","GC286F",5,1,6133143,4636535,6133212,6133071,4636461,4636607,"13:09:00","","13:09:01","13:14:00",34,1.4,100,NA,"model",0,NA,"Stable ~ 2.1 kts","13:16:48","13:08:45","13:14:40"
"2019-09-22","12","GC292F",6,1,6127132,4631827,6127215,6127047,4631763,4631891,"14:22:07","","14:22:07","14:27:05",33,2.1,100,NA,"model",1,NA,"Stable ~ 2.1 kts","14:29:39","14:21:46","14:27:41"
"2019-09-22","12","GC298F",7,1,6124784,4630760,6124832,6124734,4630681,4630845,"15:07:29","","15:07:37","15:12:38",32,2.3,100,NA,"model",0,NA,"Stable ~ 2.1 kts","15:15:07","15:07:20","15:13:06"
"2019-09-22","12","GC289F",8,1,6128948,4627348,6128970,6128925,4627270,4627433,"16:16:16","","16:16:25","16:21:25",35,2.4,100,NA,"model",0,NA,"Force a cause de vase ~ 2.1 kts","16:23:54","16:16:05","16:22:09"
"2019-09-22","12","GC280F",9,1,6137033,4622795,6137078,6136986,4622713,4622875,"17:44:32","","17:44:35","17:49:35",30,2.4,100,NA,"model",0,NA,"Force a cause de vase ~ 2.1 kts","17:52:34","17:44:24","17:50:34"
"2019-09-24","12","GC272F",1,1,6145654,4628636,6145735,6145534,4628592,4628701,"06:59:01","","07:00:01","07:05:00",22,4.1,75,NA,"model",1,NA,"Variable 2 a 2.4 noeuds","7:06:47","6:58:46","7:06:35"
"2019-09-24","12","GC267F",2,1,6147273,4623808,6147213,6147346,4623874,4623722,"08:07:32","","08:08:08","08:13:09",23,4.8,75,NA,"model",0,NA,"Stable ~ 2.1 kts","8:15:29","8:07:29","8:13:58"
"2019-09-24","12","GC256F",3,1,6154616,4619353,6154530,6154715,4619409,4619289,"09:15:16","","09:15:37","09:20:37",22,5.2,75,NA,"model",0,NA,"Stable ~ 2.1 kts","9:22:28","9:15:13","9:21:22"
"2019-09-24","12","GC254F",4,1,6151918,4616424,6151913,6151924,4616510,4616335,"10:11:54","","10:11:59","10:17:00",27,3.9,75,NA,"model",0,NA,"Force a cause de vase ~ 2.1 kts","10:18:51","10:11:43","10:18:26"
"2019-09-24","12","GC276F",5,1,6144285,4615309,6144212,6144367,4615375,4615237,"11:25:57","","11:26:13","11:31:12",32,2.5,100,NA,"model",0,NA,"Force a cause de vase ~ 2.1 kts","11:33:29","11:25:56","11:31:33"
"2019-09-24","12","GC266F",6,1,6147868,4607634,6147794,6147960,4607694,4607563,"12:50:14","","12:50:42","12:55:40",27,3.5,75,NA,"model",0,NA,"Stable ~ 2.1 kts","12:57:27","12:50:18","12:57:20"
"2019-09-24","12","GC277F",7,1,6138161,4606674,6138046,6138288,4606654,4606695,"14:53:20","","14:53:35","14:58:33",27,3.3,75,NA,"model",0,NA,"Force a cause de vase ~ 2.1 kts","15:00:29","14:53:09","14:59:28"
"2019-09-24","12","GC284F",8,1,6135739,4612682,6135669,6135815,4612612,4612760,"16:03:45","","16:03:57","16:09:03",30,2.6,100,NA,"model",0,NA,"Force a cause de vase ~ 2.1 kts","16:11:18","16:03:35","16:09:40"
"2019-09-24","12","GC294F",9,1,6126307,4611927,6126227,6126389,4611858,4611998,"17:20:21","","17:20:27","17:25:25",21,7.9,75,NA,"model",0,NA,"Stable ~ 2.1 kts","17:27:12","17:20:02","17:25:40"
"2019-09-24","12","GC301F",10,1,6120880,4617288,6120890,6120869,4617195,4617385,"18:22:33","","18:22:40","18:27:45",26,6.2,75,NA,"model",0,NA,"Force a cause du gravier","18:29:33","18:22:25","18:28:11"
"2019-09-25","19","GC340F",1,1,6044764,4703525,6044664,6044877,4703571,4703473,"07:13:53","","07:14:10","07:19:11",80,5.9,250,NA,"model",1,NA,"Variable 2 a 2.4 noeuds","7:25:35","7:13:51","7:19:52"
"2019-09-25","19","GC317F",2,1,6102468,4706537,6102329,6102589,4706527,4706540,"10:11:08","","10:10:44","10:15:43",42,2,125,NA,"model",1,NA,"Stable ~ 2.1 kts","10:18:44","10:10:57","10:16:03"
"2019-09-25","12","GC311F",3,1,6105880,4709830,6105751,6106007,4709836,4709826,"11:32:45","","11:32:43","11:37:43",32,2,100,NA,"model",1,NA,"Variable 2 a 2.4 noeuds","11:40:10","11:32:53","11:37:56"
"2019-09-25","19","GC339F",4,1,6045031,4709079,6044903,6045145,4709058,4709098,"14:54:19","","14:54:00","14:58:56",82,4.4,250,NA,"model",1,NA,"Variable 2 a 2.4 noeuds","15:05:12","14:54:18","15:00:37"
"2019-09-25","19","GC329F",5,1,6054689,4710219,6054550,6054801,4710200,4710234,"16:03:37","","16:03:03","16:08:04",42,2.2,125,NA,"model",0,NA,"Accroche et force ~ 2.1 kts","16:11:08","16:03:34","16:08:23"
