"date","cruise","set.number","species","size.class","specimen","length","sex","disc.width","not.intact","carapace.condition","egg.condition","comment","length.unit","length.interval","measurement.type","weight.unit"
"2020-07-25","P150",71,63,1,25211,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25212,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25213,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25214,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25215,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25216,9,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25217,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25218,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25219,16,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25220,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25221,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25222,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25223,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25224,8,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25225,16,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25226,16,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25227,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25228,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25229,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25230,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25231,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25232,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25233,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25234,9,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25235,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25236,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25237,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25238,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25239,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25240,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25241,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25242,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25243,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25244,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25245,9,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25246,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25247,17,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25248,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25249,9,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25250,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25251,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25252,9,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25253,9,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25254,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25255,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25256,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25257,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25258,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25259,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25260,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25261,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25262,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25263,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25264,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25265,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25266,8,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25267,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25268,9,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25269,9,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25270,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25271,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25272,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25273,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25274,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25275,9,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25276,9,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25277,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25278,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25279,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25280,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25281,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25282,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25283,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25284,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25285,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25286,9,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25287,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25288,16,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25289,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25290,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25291,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25292,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25293,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25294,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25295,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25296,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25297,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25298,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25299,9,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25300,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25301,9,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25302,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25303,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25304,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25305,16,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25306,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25307,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25308,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25309,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25310,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25311,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25312,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25313,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25314,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25315,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25316,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25317,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25318,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25319,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25320,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25321,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25322,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25323,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25324,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25325,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25326,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25327,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25328,9,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25329,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25330,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25331,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25332,9,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25333,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25334,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25335,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25336,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25337,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25338,9,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25339,14,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25340,9,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,63,1,25341,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25343,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25344,9,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25345,24,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25346,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25347,9,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25348,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25349,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25350,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25351,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25352,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25353,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25354,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25355,11,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25356,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25357,10,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25358,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25359,8,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25360,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25361,12,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25362,13,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25363,17,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,122,1,25364,15,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,204,1,24716,49,2,31,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,640,1,24998,37,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,640,1,24999,36,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,640,1,25000,22,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,640,1,25001,23,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,640,1,25002,36,NA,NA,"0",NA,NA,"","cm",1,2,"g"
"2020-07-25","P150",71,2550,1,24717,87,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24718,75,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24719,72,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24720,60,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24721,79,NA,NA,"0",2,1,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24722,79,NA,NA,"0",2,1,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24723,83,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24724,75,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24725,74,NA,NA,"0",2,1,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24726,65,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24727,51,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24728,45,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24729,44,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24730,35,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24731,53,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24732,44,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24733,69,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24734,49,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24735,71,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24736,50,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24737,66,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24738,70,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24739,53,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24740,86,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24741,84,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24742,79,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24743,47,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24744,82,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24745,42,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24746,65,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24747,54,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24748,86,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24749,50,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24750,70,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24751,69,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24752,56,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24753,44,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24754,49,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24755,55,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24756,78,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24757,79,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24758,73,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24759,69,1,NA,"0",1,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24760,51,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24761,50,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24762,45,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24763,87,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24764,59,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24765,94,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24766,70,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24767,82,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24768,75,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24769,75,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24770,84,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24771,70,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24772,57,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24773,65,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24774,74,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24775,51,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24776,76,NA,NA,"0",2,1,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24777,52,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24778,47,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24779,76,NA,NA,"0",2,1,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24780,85,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24781,37,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24782,52,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24783,68,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24784,46,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24785,63,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24786,43,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24787,56,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24788,85,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24789,38,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24790,69,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24791,50,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24792,60,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24793,48,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24794,55,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24795,42,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24796,52,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24797,24,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24798,52,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24799,72,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24800,50,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24801,65,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24802,73,NA,NA,"0",2,1,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24803,52,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24804,44,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24805,61,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24806,50,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24807,63,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24808,36,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24809,50,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24810,60,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24811,45,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24812,52,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24813,65,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24814,53,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24815,58,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24816,86,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24817,56,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24818,89,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24819,74,NA,NA,"0",2,1,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24820,47,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24821,78,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24822,80,NA,NA,"0",2,1,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24823,52,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24824,77,NA,NA,"0",2,1,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24825,80,2,NA,"0",1,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24826,66,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24827,57,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24828,72,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24829,55,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24830,44,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24831,80,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24832,51,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24833,75,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24834,37,1,NA,"0",2,NA,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24835,75,NA,NA,"0",2,1,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24836,51,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24837,46,2,NA,"0",2,0,"","mm",1,2,"g"
"2020-07-25","P150",71,2550,1,24838,52,1,NA,"0",2,NA,"","mm",1,2,"g"
