year,month,day,tow.id,sex,body.part,shell.condition,crab.number ,colour.L,colour.a,colour.b,comment
2022,9,5,GP321F,1,chela,3,2,57.92,-2.8,8.75,
2022,9,5,GP321F,1,chela,1,3,56.24,-2.03,-1.77,
2022,9,5,GP321F,1,chela,4,4,51.62,0.19,14.94,
2022,9,5,GP321F,1,chela,4,5,50.94,-0.62,16.27,
2022,9,5,GP321F,1,chela,3,6,57.12,-2.01,9.02,
2022,9,5,GP321F,1,chela,1,7,62.82,-3.24,-0.24,
2022,9,5,GP321F,1,chela,2,11,65.75,-3.53,-0.45,
2022,9,5,GP328F,1,chela,1,1,56.87,-2.17,-2.8,
2022,9,5,GP328F,1,chela,2,3,60.71,-2.64,-1.02,
2022,9,5,GP328F,1,chela,2,5,57.86,-2.49,-1.51,
2022,9,5,GP328F,1,chela,4,7,51.11,1.58,14.91,
2022,9,5,GP328F,1,chela,3,23,61.62,-3.58,3.88,
2022,9,5,GP328F,1,chela,4,27,55.83,-0.65,12.92,
2022,9,5,GP328F,1,chela,3,36,49.2,-0.68,4.21,
2022,9,5,GP337F,1,chela,3,1,67.15,-3.25,4.63,
2022,9,5,GP337F,1,chela,3,2,66.99,-3.49,3.5,
2022,9,5,GP337F,1,chela,2,7,62.46,-3.3,-0.42,
2022,9,5,GP337F,1,chela,1,9,64.66,-3.3,-0.38,
2022,9,5,GP345F,1,chela,2,2,63.68,-3.25,4.49,
2022,9,5,GP345F,1,chela,2,3,63.58,-3.57,2.63,
2022,9,5,GP345F,1,chela,3,4,64.11,-3.45,5.07,
2022,9,5,GP345F,1,chela,3,5,54.27,-2.18,4.92,
2022,9,5,GP349F,1,chela,3,1,62.12,-1.77,8.73,
2022,9,5,GP349F,1,chela,2,2,67.2,-1.44,2.26,
2022,9,5,GP349F,1,chela,1,3,55.73,0.24,-0.44,
2022,9,5,GP349F,1,chela,3,4,62.83,-0.92,8.9,
2022,9,2,GP210FR1,1,chela,1,1,66.15,-2.93,1.15,
2022,9,2,GP210FR1,1,chela,3,7,58.23,-0.78,16.62,
2022,9,2,GP210FR1,1,chela,3,9,63.36,-2.85,7.76,
2022,9,2,GP210FR1,1,chela,1,10,65.72,-3.42,0.4,
2022,9,2,GP229F,1,chela,1,1,66.46,-3.45,0.41,
2022,9,2,GP229F,1,chela,3,2,50.82,-0.39,15,
2022,9,2,GP229F,1,chela,3,3,50.99,-1.5,9.7,
2022,9,2,GP229F,1,chela,1,25,65.13,-2.36,0.83,
2022,9,2,GP229F,1,chela,2,41,68.13,-3.77,4.35,
2022,9,2,GP246FR1,1,chela,1,2,55.17,0.31,2.33,
2022,9,2,GP252F,1,chela,1,1,69.68,-4,2.68,
2022,9,2,GP252F,1,chela,1,2,63.44,-3.59,1.4,
2022,9,2,GP252F,1,chela,3,5,58.07,-1.89,9.54,
2022,9,2,GP252F,1,chela,3,15,52.46,-0.97,12.98,
2022,9,2,GP245F,1,chela,1,1,66.91,-4.32,3.07,
2022,9,2,GP245F,1,chela,1,2,66.67,-4.05,0.44,
2022,9,2,GP245F,1,chela,4,4,56.15,-0.45,16.99,
2022,9,2,GP245F,1,chela,4,5,58.07,-1.39,7.08,
2022,9,2,GP245F,1,chela,5,6,56.23,-1.25,18.06,
2022,9,2,GP245F,1,chela,3,13,52.83,0.18,10.9,
2022,9,2,GP245F,1,chela,3,14,56.5,0.56,23.98,
2022,9,2,GP248F,1,chela,1,1,66.72,-3.1,2.04,
2022,9,2,GP248F,1,chela,1,2,65.9,-3.72,0.56,
2022,9,2,GP248F,1,chela,3,3,57.23,-1.83,8.54,
2022,9,2,GP248F,1,chela,4,6,58.95,1.27,22.78,
2022,9,2,GP248F,1,chela,3,8,64.66,-2.51,12.85,
2022,9,2,GP248F,1,chela,2,10,64.07,-2.74,10.32,
2022,9,2,GP248F,1,chela,2,25,67.83,-3.54,4.05,
2022,9,2,GP248F,1,chela,4,35,49.41,1.44,12.44,
2022,9,2,GP248F,1,chela,5,99,51.72,0.82,16.12,
2022,9,2,GP263F,1,chela,3,1,63.91,-2.8,9.55,
2022,9,2,GP263F,1,chela,1,2,63.75,-3.02,-1.69,
2022,9,2,GP263F,1,chela,2,3,63.49,-2.6,-0.36,
2022,9,2,GP263F,1,chela,1,4,64.71,-3.18,0.37,
2022,9,2,GP263F,1,chela,2,14,64.24,-2.88,3.71,
2022,9,2,GP263F,1,chela,3,25,64.44,-2.47,8.61,
2022,9,2,GP263F,1,chela,4,43,56.22,-0.5,11.24,
2022,9,2,GP263F,1,chela,4,44,51.53,2.67,19.88,
2022,9,2,GP275FR1,1,chela,4,2,54.59,0.13,14.37,
2022,9,2,GP275FR1,1,chela,1,3,62.3,-1.84,0.15,
2022,9,2,GP275FR1,1,chela,4,4,53.12,1.76,16.89,
2022,9,2,GP275FR1,1,chela,3,6,54.93,0.61,16.88,
2022,9,2,GP275FR1,1,chela,1,8,52.84,-0.14,-0.07,
2022,9,2,GP275FR1,1,chela,5,12,51.85,0.5,14.75,
2022,9,2,GP275FR1,1,chela,3,13,59.42,-2.08,8.89,
2022,9,2,GP283F,1,chela,3,1,56.79,-2.46,7.97,
2022,9,2,GP283F,1,chela,2,2,62.65,-2.85,3.84,
2022,9,2,GP283F,1,chela,2,3,62.61,-2.53,2.13,
2022,9,2,GP283F,1,chela,3,4,53.64,-0.49,9.56,
2022,9,2,GP283F,1,chela,4,5,47.88,-1.27,9.17,
2022,9,2,GP283F,1,chela,1,6,60.59,-2.08,0.72,
2022,9,2,GP283F,1,chela,1,7,66.56,-3.7,1.87,
2022,9,2,GP283F,1,chela,4,27,53.33,-0.09,9.51,
2022,8,5,GP041FR1,1,chela,4,14,48.39,1.38,16.78,
2022,8,5,GP041FR1,1,chela,4,15,47.59,2.68,20.61,
2022,8,5,GP039F,1,chela,1,1,53.9,-1.39,-3.97,
2022,8,5,GP039F,1,chela,1,2,61.78,-2.8,1.29,
2022,8,5,GP039F,1,chela,2,3,63.1,-2.31,1.91,
2022,8,5,GP045F,1,chela,1,1,64,-2.92,0.41,
2022,8,5,GP045F,1,chela,1,2,53.59,-0.9,7.25,
2022,8,5,GP045F,1,chela,3,17,58.49,-0.81,10.97,
2022,8,5,GP051FR1,1,chela,1,8,59.71,-1.7,1.83,
2022,8,5,GP051FR1,1,chela,3,9,58.28,-1.45,9.84,
2022,8,5,GP051FR1,1,chela,1,10,57.41,-2.07,-1.51,
2022,8,5,GP052F,1,chela,1,47,54.32,-2.3,-0.19,
2022,8,5,GP052F,1,chela,4,57,46.49,0.49,11.72,
2022,8,5,GP052F,1,chela,3,58,51.33,-0.33,12.24,
2022,8,5,GP052F,1,chela,1,68,50.55,-1.25,0.07,
2022,8,5,GP052F,1,chela,2,80,58.68,-2.08,1.73,
2022,8,5,GP062F,1,chela,2,8,59.8,-2,0.73,
2022,8,5,GP062F,1,chela,3,20,51.58,-0.07,6.48,
2022,8,5,GP062F,1,chela,4,21,59.5,-0.2,15.01,
2022,8,5,GP062F,1,chela,3,32,59.59,-1.94,5.67,
2022,8,5,GP062F,1,chela,1,33,60.27,-2.46,0.91,
2022,8,5,GP062F,1,chela,4,34,60.68,-1.92,10.82,
2022,8,5,GP062F,1,chela,1,63,65.13,-2.52,3.13,
2022,8,5,GP053F,1,chela,1,100,68.55,-2.41,5.53,
2022,8,5,GP053F,1,chela,1,101,62.48,-2.79,0.26,
2022,8,5,GP053F,1,chela,2,156,61.08,-1.75,5.51,
2022,8,5,GP053F,1,chela,2,192,60.08,-1.91,3.96,
2022,9,6,GP333F,1,chela,3,1,56.4,-2.35,10.7,
2022,9,6,GP333F,1,chela,3,2,53.39,-2.13,10.21,
2022,9,6,GP333F,1,chela,1,9,63.4,-3.14,-3.04,
2022,9,6,GP333F,1,chela,1,10,61.69,-2.99,-0.06,
2022,9,6,GP333F,1,chela,4,27,54.91,-1.75,10.9,
2022,9,6,GP333F,1,chela,4,29,56.39,-0.74,13.58,
2022,9,6,GP311F,1,chela,5,1,52.4,-0.71,12.35,
2022,9,6,GP311F,1,chela,4,3,56.12,-0.11,15.76,
2022,9,6,GP311F,1,chela,4,4,49.36,1.31,20.63,
2022,9,6,GP311F,1,chela,5,6,47.32,2.96,24.58,
2022,9,6,GP317F,1,chela,4,1,52.61,0.14,16.48,
2022,9,6,GP317F,1,chela,3,2,62.81,-1.9,10.32,
2022,9,6,GP317F,1,chela,1,8,65.16,-3.15,1.41,
2022,9,6,GP307F,1,chela,5,8,50.95,1.31,16.38,
2022,9,6,GP307F,1,chela,1,9,63.56,-2.71,-0.03,
2022,9,6,GP307F,1,chela,4,10,57.18,-1,15.37,
2022,9,6,GP327F,1,chela,1,1,60.93,-2.34,0.33,
2022,9,6,GP327F,1,chela,1,2,56.78,-2.42,-0.33,
2022,9,6,GP327F,1,chela,4,3,50.91,-0.57,8.81,
2022,9,6,GP327F,1,chela,3,6,49.94,-0.3,10.13,
2022,9,6,GP327F,1,chela,3,7,49.92,0.16,11.41,
2022,9,6,GP327F,1,chela,4,8,52.9,0.16,17.27,
2022,9,6,GP327F,1,chela,2,17,60.12,-2.06,1.6,
2022,9,6,GP327F,1,chela,2,22,63.35,-2.18,4.93,
2022,9,6,GP338F,1,chela,1,1,57.35,-2.12,-1.42,
2022,9,6,GP338F,1,chela,1,2,65.51,-3.05,-0.72,
2022,9,6,GP338F,1,chela,3,8,51.79,-0.47,8.7,
2022,9,6,GP338F,1,chela,3,9,50.08,-0.24,11.41,
2022,9,6,GP338F,1,chela,2,12,65.15,-2.95,4.52,
2022,9,6,GP340F,1,chela,3,1,49.19,0.72,12.99,
2022,9,6,GP340F,1,chela,3,2,52.46,0.03,6.06,
2022,9,6,GP340F,1,chela,1,3,54.93,-0.76,3.69,
2022,9,6,GP340F,1,chela,1,4,63.95,-2.95,-0.34,
2022,9,6,GP332F,1,chela,1,1,66.12,-2.61,0.48,
2022,9,6,GP332F,1,chela,3,2,49.94,0.51,11.01,
2022,9,6,GP332F,1,chela,3,3,52.51,0.25,11.86,
2022,9,6,GP332F,1,chela,1,4,62,-2.79,-1.55,
2022,9,6,GP332F,1,chela,2,8,65.17,-2.85,2.59,
2022,9,6,GP332F,1,chela,4,29,49.38,0.23,11.67,
2022,9,6,GP332F,1,chela,4,35,53.37,-0.47,9.43,
2022,9,6,GP332F,1,chela,2,36,67.76,-3.33,5.11,
2022,9,6,GP322F,1,chela,1,1,62.88,-2.72,-1.72,
2022,9,6,GP322F,1,chela,1,2,56.94,-1.44,-0.35,
2022,9,6,GP322F,1,chela,3,3,50.83,1.62,14.77,
2022,9,6,GP322F,1,chela,3,4,50.35,0.48,12.2,
2022,9,6,GP322F,1,chela,4,9,49.29,0.1,13.82,
2022,9,6,GP322F,1,chela,4,21,45.21,1.61,11.03,
2022,7,14,GP346F,1,chela,3,3,54.8,-2.42,4.9,
2022,7,14,GP346F,1,chela,3,4,63.16,-3.59,5.91,
2022,7,14,GP346F,1,chela,1,5,63.12,-3.49,-0.82,
2022,7,14,GP043F,1,chela,1,1,55.35,-3.01,-1.52,
2022,7,14,GP043F,1,chela,3,2,60.64,-2.28,15.09,
2022,7,14,GP043F,1,chela,1,3,55.83,-2.73,-0.2,
2022,7,14,GP043F,1,chela,3,10,70.03,-4.61,8.92,
2022,7,14,GP043F,1,chela,4,15,51.23,-0.36,15.29,
2022,7,14,GP342F,1,chela,1,1,65.43,-3.21,-0.68,
2022,7,14,GP342F,1,chela,1,2,56.32,-2.5,-3.35,
2022,7,14,GP342F,1,chela,3,3,65.8,-4.06,5.25,
2022,7,14,GP342F,1,chela,3,5,64.44,-3.97,3.95,
2022,7,14,GP225F,1,chela,3,1,54.11,-2.76,2.93,
2022,7,14,GP325F,1,chela,3,1,60.32,-3.31,4.47,
2022,7,14,GP325F,1,chela,3,2,61.97,-3.53,5.16,
2022,7,14,GP325F,1,chela,1,3,60.48,-2.89,-3.56,
2022,7,14,GP325F,1,chela,1,4,62.75,-2.85,-2.42,
2022,7,14,GP325F,1,chela,2,22,51.24,-2.18,1.94,
2022,7,14,GP325F,1,chela,2,55,67.4,-4.09,3.54,
2022,7,14,GP335F,1,chela,1,1,58.42,-2.61,-3.45,
2022,7,14,GP335F,1,chela,3,2,65,-3.78,2.96,
2022,7,14,GP335F,1,chela,3,3,58.27,-3.1,7.93,
2022,7,14,GP335F,1,chela,1,7,65.43,-2.08,-0.52,
2022,7,14,GP331F,1,chela,3,1,63.15,-3.7,5.15,
2022,7,14,GP331F,1,chela,3,2,60.05,-3.19,6.3,
2022,7,14,GP331F,1,chela,2,4,54.38,-1.61,2.42,
2022,7,14,GP331F,1,chela,2,5,59.42,-2.75,4.4,
2022,7,14,GP331F,1,chela,4,9,53.28,-0.89,14.12,
2022,7,14,GP324F,1,chela,3,1,54.16,-2.27,4.84,
2022,7,14,GP324F,1,chela,3,2,60.07,-1.96,9.32,
2022,7,14,GP324F,1,chela,1,4,53.07,-1.85,-2.86,
2022,9,7,GP330F,1,chela,3,26,56.28,-1.8,8.73,
2022,9,7,GP330F,1,chela,3,40,54.68,-0.9,14.36,
2022,9,7,GP318F,1,chela,1,1,65.37,-2.93,0.96,
2022,9,7,GP318F,1,chela,1,2,62.59,-3.1,0.43,
2022,9,7,GP318F,1,chela,3,4,64.15,-1.08,14.05,
2022,9,7,GP318F,1,chela,4,5,54.63,-1.24,12.69,
2022,9,7,GP318F,1,chela,3,6,53.98,0.37,16.76,
2022,9,7,GP318F,1,chela,2,18,62.4,-2.84,4.16,
2022,9,7,GP309F,1,chela,3,1,59.15,-3.21,5.36,
2022,9,7,GP309F,1,chela,3,2,57.4,-2.13,5.34,
2022,9,7,GP309F,1,chela,1,7,57.25,-2.16,0.51,
2022,9,7,GP309F,1,chela,1,8,51.36,-1.65,-0.19,
2022,9,7,GP304F,1,chela,2,2,63.86,-3.77,0.71,
2022,9,7,GP304F,1,chela,1,11,51.63,-1.07,1.6,
2022,9,7,GP304F,1,chela,4,12,58.28,-1.65,10.8,
2022,9,7,GP304F,1,chela,1,32,58.16,-1.97,0.52,
2022,9,7,GP304F,1,chela,2,37,62.43,-2.81,0.06,
2022,9,7,GP302F,1,chela,3,1,58.53,-1.91,6.53,
2022,9,7,GP302F,1,chela,1,2,54.8,-2.04,2.19,
2022,9,7,GP302F,1,chela,1,3,61.86,-3.02,-0.99,
2022,9,7,GP302F,1,chela,3,28,49.4,1.56,14.73,
2022,9,7,GP302F,1,chela,2,51,64.91,-2.95,0.4,
2022,9,7,GP302F,1,chela,2,57,64.44,-3.16,3.38,
2022,9,7,GP288F,1,chela,1,1,59.65,-2.37,0.14,
2022,9,7,GP288F,1,chela,1,2,68.66,-3.51,1.23,
2022,9,7,GP288F,1,chela,3,3,60.26,-1.61,7.77,
2022,9,7,GP288F,1,chela,3,4,59.26,-2.01,7.13,
2022,9,7,GP288F,1,chela,2,20,69.2,-3.33,3.98,
2022,9,7,GP288F,1,chela,2,27,65.04,-3.06,0.92,
2022,9,7,GP288F,1,chela,4,47,49.99,-0.21,17.66,
2022,9,7,GP288F,1,chela,5,54,47.66,1.51,19.7,
2022,9,7,GP299F,1,chela,3,1,62.35,-0.86,13.98,
2022,9,7,GP299F,1,chela,3,2,59.55,-1.68,11.68,
2022,9,7,GP299F,1,chela,1,5,60.98,-2.79,-1.28,
2022,9,7,GP299F,1,chela,2,6,63.14,-3.11,0.4,
2022,9,7,GP299F,1,chela,1,7,65.16,-3.98,1.82,
2022,9,7,GP299F,1,chela,4,30,51.6,-0.86,16.08,
2022,9,7,GP299F,1,chela,4,35,55.2,0.09,15.37,
2022,9,7,GP319F,1,chela,1,1,57.88,-2.38,-0.04,
2022,9,7,GP319F,1,chela,1,2,63.81,-2.68,0.13,
2022,9,7,GP319F,1,chela,3,4,60.35,-1.79,10.47,
2022,9,7,GP319F,1,chela,3,5,49.3,0.77,13.6,
2022,9,7,GP319F,1,chela,2,20,64.81,-3.12,2.32,
2022,9,7,GP305F,1,chela,1,1,60.75,-1.95,-2.18,
2022,9,7,GP305F,1,chela,3,2,59.31,-1.33,12.69,
2022,9,7,GP336F,1,chela,1,2,67.02,-0.96,2.95,Pince brisé
2022,7,15,GP313F,1,chela,3,1,65.13,-3.98,7.2,
2022,7,15,GP313F,1,chela,3,3,62.01,-2.89,4.71,
2022,7,15,GP326FR2,1,chela,3,1,65.3,-4.06,7.05,
2022,7,15,GP326FR2,1,chela,5,2,49.61,1.18,15.46,
2022,7,15,GP326FR2,1,chela,2,5,66.64,-4.14,3.96,
2022,7,15,GP326FR2,1,chela,3,7,58.99,-2.66,6.53,
2022,7,15,GP326FR2,1,chela,2,19,62.08,-3.67,1.1,
2022,7,15,GP326FR2,1,chela,1,26,55.44,-2.46,-2.72,
2022,7,15,GP326FR2,1,chela,1,29,54.97,-2.35,-2.48,
2022,7,15,GP315FR2,1,chela,3,1,62.49,-2.28,10.09,
2022,7,15,GP303F,1,chela,1,1,59.23,-1.08,-3.61,
2022,7,15,GP303F,1,chela,1,2,59.07,-1.69,-1.93,
2022,7,15,GP290F,1,chela,1,1,61.8,-0.9,-0.56,
2022,7,15,GP290F,1,chela,3,2,50.17,1.22,14.43,
2022,7,29,GP226FR2,1,chela,3,1,52.73,-1.04,11.13,
2022,7,29,GP226FR2,1,chela,3,3,45.41,0.83,10.12,
2022,7,29,GP226FR2,1,chela,1,4,67.42,-1.66,1.21,
2022,7,29,GP226FR2,1,chela,1,5,54.82,-1.81,0.65,
2022,9,1,GP291F,1,chela,1,20,61.92,-3.63,-1.48,
2022,9,1,GP291F,1,chela,4,22,51.2,-0.17,18.37,
2022,9,1,GP291F,1,chela,1,23,65.24,-3.56,0,
2022,9,1,GP291F,1,chela,2,100,60.22,-2.7,2.4,
2022,9,1,GP297F,1,chela,1,1,63.27,-3.51,-0.57,
2022,9,1,GP297F,1,chela,1,2,64.52,-2.87,-4.41,
2022,9,1,GP297F,1,chela,2,43,65,-3.22,0.33,
2022,9,1,GP297F,1,chela,4,44,52.04,1.41,18.85,
2022,9,1,GP296F,1,chela,1,1,60.23,-2.44,-1.62,
2022,9,1,GP296F,1,chela,1,2,64.79,-3.46,-0.55,
2022,9,1,GP296F,1,chela,2,36,57.05,-2.2,1.43,
2022,9,1,GP279F,1,chela,1,1,68.82,-3.94,-0.58,
2022,9,1,GP279F,1,chela,1,2,62.8,-3.46,-1.53,
2022,9,1,GP279F,1,chela,3,16,54.36,-0.98,8.76,
2022,9,1,GP279F,1,chela,2,22,61.29,-2.75,-1.87,
2022,9,1,GP279F,1,chela,3,32,52.37,-0.65,10.83,
2022,9,1,GP279F,1,chela,2,45,65.54,-3.5,1.16,
2022,9,1,GP244F,1,chela,1,1,64,-2.15,0.97,
2022,9,1,GP244F,1,chela,1,2,60.4,-2.67,-2.72,
2022,9,1,GP240F,1,chela,1,1,68.36,-2.87,5.43,
2022,9,1,GP240F,1,chela,2,2,68.3,-3.13,0.58,
2022,9,4,GP271F,1,chela,4,1,52.45,2.15,18.26,
2022,9,4,GP270F,1,chela,2,2,61.13,-2.2,3.1,
2022,9,4,GP270F,1,chela,2,3,55.73,-1.99,1.94,
2022,9,4,GP266F,1,chela,2,1,63.45,-2.51,2.97,
2022,9,4,GP266F,1,chela,2,2,63.92,-2.93,1.62,
2022,9,4,GP277F,1,chela,2,1,67.56,-3.27,0.56,
2022,9,4,GP277F,1,chela,2,2,67.39,-3.78,0.01,
2022,9,4,GP277F,1,chela,1,3,66.58,-3.55,-1.24,
2022,9,4,GP277F,1,chela,1,4,63.97,-3.02,-2.54,
2022,9,4,GP284F,1,chela,4,1,52.34,0.52,16.34,
2022,9,4,GP284F,1,chela,2,2,66.06,-3.49,0.69,
2022,9,4,GP276F,1,chela,2,70,65.27,-2.85,3.01,
2022,9,4,GP276F,1,chela,2,71,63.07,-2.47,3.28,
2022,9,4,GP280F,1,chela,2,1,67.43,-3.2,3.21,
2022,9,4,GP280F,1,chela,1,2,66.96,-3.45,0.06,
2022,9,4,GP280F,1,chela,1,3,65.32,-3.37,-0.47,
2022,9,4,GP280F,1,chela,2,6,65.18,-3.2,2.92,
2022,9,4,GP280F,1,chela,3,58,60.54,-2.06,9.55,
2022,9,4,GP301F,1,chela,1,1,63.74,-2.63,-2.04,
2022,9,4,GP301F,1,chela,2,2,64.77,-2.18,3.49,
2022,9,4,GP301F,1,chela,4,3,63.21,-1.92,11.44,
2022,9,4,GP301F,1,chela,2,6,55.06,-2,2.49,
2022,9,4,GP301F,1,chela,4,8,54.97,1.01,17.11,
2022,9,4,GP301F,1,chela,1,9,65.29,-3.02,-1.11,
2022,9,4,GP289F,1,chela,3,1,56.12,-1.24,11.18,
2022,9,4,GP289F,1,chela,4,2,60.42,-1.37,11.03,
2022,9,4,GP289F,1,chela,2,3,65.53,-2.7,1.36,
2022,9,4,GP289F,1,chela,1,4,63.86,-3.05,-0.78,
2022,9,4,GP289F,1,chela,2,5,63.63,-2.18,5.88,
2022,9,4,GP289F,1,chela,4,12,44.26,0.77,10.6,
2022,9,4,GP289F,1,chela,3,31,66.54,-2.15,7.69,
2022,9,4,GP298F,1,chela,2,1,65.34,-2.61,5.32,
2022,9,4,GP298F,1,chela,2,4,63.65,-2.42,2.31,
2022,9,4,GP298F,1,chela,4,11,48.12,4.14,22.94,
2022,9,4,GP298F,1,chela,4,13,53.06,1.59,19.83,
2022,9,4,GP298F,1,chela,1,14,65.55,-3.01,-1.5,
2022,9,4,GP298F,1,chela,1,15,63.83,-2.87,0.39,
2022,9,4,GP286F,1,chela,2,1,70.43,-3.37,5.25,
2022,9,4,GP286F,1,chela,1,4,57.55,-2.8,3.81,
2022,9,4,GP286F,1,chela,1,5,53.97,-1.15,-0.46,
2022,9,4,GP286F,1,chela,4,14,65.55,-1.16,15.55,
2022,9,4,GP286F,1,chela,2,15,61.83,-2.32,2.02,
2022,9,4,GP286F,1,chela,4,22,53.57,-0.27,11.61,
2022,9,4,GP286F,1,chela,3,23,56.96,-1.09,11.03,
2022,9,4,GP286F,1,chela,3,256,58.11,-2.09,8.06,
2022,9,4,GP306F,1,chela,1,1,63.6,-2.29,0.55,
2022,9,4,GP306F,1,chela,1,2,62.56,-2.85,-1.17,
2022,9,4,GP306F,1,chela,3,3,61.82,0.44,19.31,
2022,9,4,GP306F,1,chela,4,4,61.17,-0.11,16.82,
2022,9,4,GP306F,1,chela,2,5,66.88,-2.79,1.11,
2022,9,4,GP306F,1,chela,3,9,63.17,-1.44,9.48,
2022,9,4,GP306F,1,chela,5,20,49.18,2.7,18.6,
2022,8,6,GP001F,1,chela,1,20,54.47,-2.24,0.53,
2022,8,6,GP001F,1,chela,1,49,54.43,-2.28,1.61,
2022,8,6,GP001F,1,chela,3,63,50.06,-0.82,15.5,
2022,8,6,GP003F,1,chela,2,1,64.69,-3.11,2.36,
2022,7,16,GP295F,1,chela,1,1,60.22,-1.64,-1.17,
2022,7,16,GP295F,1,chela,1,2,64.06,-3.43,-0.23,
2022,7,16,GP295F,1,chela,2,6,63.39,-1.78,4.31,
2022,7,16,GP295F,1,chela,3,8,53.04,-1.61,7.16,
2022,7,16,GP273F,1,chela,3,7,55.33,-2.4,4.59,
2022,7,16,GP273F,1,chela,3,8,53.17,-1.72,5.2,
2022,7,16,GP273F,1,chela,2,14,59.49,-3.23,4.03,
2022,7,16,GP273F,1,chela,1,42,50.06,-1.13,-1.69,
2022,7,16,GP273F,1,chela,2,80,58.05,-2.95,4.09,
2022,7,16,GP273F,1,chela,1,158,61.98,-2.49,-1.43,
2022,7,21,GP089F,1,chela,1,1,59.55,-2.99,-1.15,
2022,7,21,GP089F,1,chela,4,8,51.81,0.05,11.94,
2022,7,21,GP089F,1,chela,3,27,62.17,-2.1,12.34,
2022,7,21,GP089F,1,chela,1,47,60.64,-2.58,0.65,
2022,7,21,GP103F,1,chela,3,15,53.96,-1.85,12.31,
2022,7,21,GP103F,1,chela,1,19,60.67,-2.99,-1.01,
2022,7,21,GP103F,1,chela,3,25,62.98,-3.75,7.47,
2022,7,21,GP103F,1,chela,1,27,55.76,-2.6,-1.48,
2022,7,21,GP115FR1,1,chela,1,2,65.5,-3.3,0.82,
2022,7,21,GP152F,1,chela,1,2,55.81,-2.4,3.79,
2022,7,13,GP351F,1,chela,3,1,64.87,-3.29,9.46,
2022,7,13,GP351F,1,chela,3,2,60.14,-1.61,6.69,
2022,7,13,GP351F,1,chela,2,6,62.79,-2.9,0.43,
2022,7,13,GP351F,1,chela,1,7,56.69,-1.57,-2.64,
2022,7,22,GP138F,1,chela,1,1,62.45,-2.96,0.37,
2022,7,22,GP138F,1,chela,2,2,64.94,-3.75,0.49,
2022,7,22,GP138F,1,chela,3,4,53.97,-1.2,11.14,
2022,7,22,GP138F,1,chela,4,5,56.95,0.6,19.42,
2022,7,22,GP138F,1,chela,1,6,57.28,-2.17,3.28,
2022,7,22,GP165FR1,1,chela,5,3,54.89,-1.13,14.78,
2022,7,22,GP153FR1,1,chela,3,1,59.45,-1.87,8.25,
2022,7,22,GP153FR1,1,chela,2,14,61.19,-3.12,-0.09,
2022,7,22,GP153FR1,1,chela,3,15,61.59,-2.64,6.732,
2022,7,22,GP153FR1,1,chela,2,16,61.81,-3,-1.93,
2022,7,22,GP169F,1,chela,3,1,49.34,-0.23,14.67,
2022,7,22,GP169F,1,chela,3,4,54.38,-1.33,12.73,
2022,7,22,GP169F,1,chela,4,11,50.86,1.24,17.95,
2022,7,22,GP169F,1,chela,5,15,57.1,-0.7,16.39,
2022,7,22,GP169F,1,chela,1,16,64.71,-3.03,-0.14,
2022,7,22,GP169F,1,chela,1,17,65.42,-2.83,-0.66,
2022,7,22,GP180F,1,chela,1,1,57.38,-1.97,-1.88,
2022,7,22,GP180F,1,chela,3,2,56.94,-1.63,7.14,
2022,7,22,GP180F,1,chela,3,3,55.99,-2.01,8.74,
2022,7,22,GP180F,1,chela,4,11,51.98,2.24,21.43,
2022,7,22,GP180F,1,chela,1,28,62.85,-2.53,-0.152,
2022,7,22,GP180F,1,chela,2,37,68.8,-1.71,7.77,
2022,7,22,GP185F,1,chela,1,6,58.42,-2.45,-1.91,
2022,7,22,GP185F,1,chela,3,7,56.7,-1.97,6.19,
2022,7,22,GP185F,1,chela,1,8,58.39,-2.33,-0.58,
2022,7,22,GP185F,1,chela,3,13,57.22,-1.18,9.37,
2022,7,22,GP185F,1,chela,4,19,48.5,1.12,12.94,
2022,7,22,GP185F,1,chela,2,20,60.93,-2.73,2.42,
2022,7,22,GP185F,1,chela,2,31,63.92,-3.27,0.94,
2022,7,22,GP201F,1,chela,3,1,54.49,-0.53,3.25,
2022,7,22,GP207F,1,chela,3,1,60.73,-1.4,20.02,
2022,7,22,GP207F,1,chela,3,2,53.43,-1.78,4.12,
2022,7,22,GP227F,1,chela,1,1,61.32,-3.03,-1.11,
2022,7,22,GP227F,1,chela,2,2,59.52,-2.6,-1.72,
2022,7,22,GP227F,1,chela,3,3,62.73,-4.11,4.86,
2022,7,22,GP227F,1,chela,1,4,57.9,-2.35,-2.7,
2022,7,22,GP230F,1,chela,3,13,61.32,-3.09,4.48,
2022,7,22,GP230F,1,chela,3,14,53.15,-1.53,3.72,
2022,7,22,GP230F,1,chela,1,31,60.63,-2.72,-2.19,
2022,7,22,GP230F,1,chela,1,32,61.67,-3.06,-0.26,
2022,7,22,GP249F,1,chela,2,2,57.3,0.04,3.38,
2022,7,22,GP249F,1,chela,3,6,60.4,-1.85,3.07,
2022,7,22,GP249F,1,chela,3,7,64.92,-1.8,5.07,
2022,7,22,GP249F,1,chela,1,15,55.15,-1.27,-2.16,
2022,7,22,GP249F,1,chela,1,32,61.9,-0.94,4.31,
