"code"	"english"	"latin"	"french"	"aphia.id"	"kingdom"	"phylum"	"class"	"subclass"	"order"	"superfamily"	"family"	"infraclass"	"subterclass"	"superorder"	"subkingdom"	"infrakingdom"	"subphylum"	"infraphylum"	"superclass"	"phylum (division)"	"suborder"	"infraorder"	"parvorder"	"subfamily"	"genus"	"species"	"tribe"	"section"	"subsection"	"subgenus"	"subphylum (subdivision)"	"subspecies"
4227	"New england neptune"	"Neptunea decemcostata"	"Neptunea decemcostata"	491164	"Animalia"	"Mollusca"	"Gastropoda"	"Caenogastropoda"	"Neogastropoda"	"Buccinoidea"	"Buccinidae"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Neptunea"	"Neptunea decemcostata"	""	""	""	""	""	""
4228	"Spindle shell"	"Colus sp."	"Buccin/colus"	137704	"Animalia"	"Mollusca"	"Gastropoda"	"Caenogastropoda"	"Neogastropoda"	"Buccinoidea"	"Buccinidae"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Colus"	""	""	""	""	""	""	""
4229	"Turritellopsis sp."	"Turritellopsis sp."	""	138172	"Animalia"	"Mollusca"	"Gastropoda"	"Heterobranchia"	""	"Mathildoidea"	"Mathildidae"	"\"Lower Heterobranchia\""	""	""	""	""	""	""	""	""	""	""	""	""	"Turritellopsis"	""	""	""	""	""	""	""
4230	"Duck or pelican foot"	"Aporrhais sp."	"Aporrais non spécifié"	137656	"Animalia"	"Mollusca"	"Gastropoda"	"Caenogastropoda"	"Littorinimorpha"	"Stromboidea"	"Aporrhaidae"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Aporrhais"	""	""	""	""	""	""	""
4231	"Nucella lapillus"	"Nucella lapillus"	""	140403	"Animalia"	"Mollusca"	"Gastropoda"	"Caenogastropoda"	"Neogastropoda"	"Muricoidea"	"Muricidae"	""	""	""	""	""	""	""	""	""	""	""	""	"Ocenebrinae"	"Nucella"	"Nucella lapillus"	""	""	""	""	""	""
4232	"Mud snail"	"Ilyanassa obsoleta"	""	876835	"Animalia"	"Mollusca"	"Gastropoda"	"Caenogastropoda"	"Neogastropoda"	"Buccinoidea"	"Nassariidae"	""	""	""	""	""	""	""	""	""	""	""	""	"Nassariinae"	"Tritia"	"Tritia obsoleta"	""	""	""	""	""	""
4233	"Dog whelk"	"Nassa bivittata"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4235	"Dog whelks"	"Nassariidae or thaisidae f."	""	151	"Animalia"	"Mollusca"	"Gastropoda"	"Caenogastropoda"	"Neogastropoda"	"Buccinoidea"	"Nassariidae"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4240	"Epitonium"	"Epitonium sp."	""	137943	"Animalia"	"Mollusca"	"Gastropoda"	"Caenogastropoda"	"[unassigned] Caenogastropoda"	"Epitonioidea"	"Epitoniidae"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Epitonium"	""	""	""	""	""	""	""
4250	"Periwinkles"	"Littorinidae f."	"Pervanche non spécifiée"	119	"Animalia"	"Mollusca"	"Gastropoda"	"Caenogastropoda"	"Littorinimorpha"	"Littorinoidea"	"Littorinidae"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4251	"Skenes"	"Skeneopsis sp."	""	138511	"Animalia"	"Mollusca"	"Gastropoda"	"Caenogastropoda"	"Littorinimorpha"	"Littorinoidea"	"Skeneopsidae"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Skeneopsis"	""	""	""	""	""	""	""
4252	"Velvet shell"	"Velutina laevigata"	""	141905	"Animalia"	"Mollusca"	"Gastropoda"	"Caenogastropoda"	"Littorinimorpha"	"Velutinoidea"	"Velutinidae"	""	""	""	""	""	""	""	""	""	""	""	""	"Velutininae"	"Velutina"	"Velutina velutina"	""	""	""	""	""	""
4253	"Keyhole limpid"	"Fissurellidae f."	""	111	"Animalia"	"Mollusca"	"Gastropoda"	"Vetigastropoda"	"Lepetellida"	"Fissurelloidea"	"Fissurellidae"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4254	"Margarites helicina"	"Margarites helicina"	""	141821	"Animalia"	"Mollusca"	"Gastropoda"	"Vetigastropoda"	"Trochida"	"Trochoidea"	"Margaritidae"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Margarites"	"Margarites helicinus"	""	""	""	""	""	""
4255	"Top shells"	"Trochidae f."	""	443	"Animalia"	"Mollusca"	"Gastropoda"	"Vetigastropoda"	"Trochida"	"Trochoidea"	"Trochidae"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4256	"Philine sinuata"	"Philine sinuata"	""	156665	"Animalia"	"Mollusca"	"Gastropoda"	"Heterobranchia"	"Cephalaspidea"	"Philinoidea"	"Philinidae"	"Euthyneura"	"Tectipleura"	""	""	""	""	""	""	""	""	""	""	"Philininae"	"Philine"	"Philine sinuata"	""	""	""	""	""	""
4257	"Cylichna alba"	"Cylichna alba"	""	139474	"Animalia"	"Mollusca"	"Gastropoda"	"Heterobranchia"	"Cephalaspidea"	"Cylichnoidea"	"Cylichnidae"	"Euthyneura"	"Tectipleura"	""	""	""	""	""	""	""	""	""	""	""	"Cylichna"	"Cylichna alba"	""	""	""	""	""	""
4258	"Spotted northern moontail"	"Lunatia triseriata"	""	160323	"Animalia"	"Mollusca"	"Gastropoda"	"Caenogastropoda"	"Littorinimorpha"	"Naticoidea"	"Naticidae"	""	""	""	""	""	""	""	""	""	""	""	""	"Polinicinae"	"Euspira"	"Euspira triseriata"	""	""	""	""	""	""
4259	"Calliostoma occidentale"	"Calliostoma occidentale"	""	141765	"Animalia"	"Mollusca"	"Gastropoda"	"Vetigastropoda"	"Trochida"	"Trochoidea"	"Calliostomatidae"	""	""	""	""	""	""	""	""	""	""	""	""	"Calliostomatinae"	"Calliostoma"	"Calliostoma occidentale"	""	""	""	""	""	""
4260	"Amauropsis islandica"	"Amauropsis islandica"	""	140521	"Animalia"	"Mollusca"	"Gastropoda"	"Caenogastropoda"	"Littorinimorpha"	"Naticoidea"	"Naticidae"	""	""	""	""	""	""	""	""	""	""	""	""	"Polinicinae"	"Amauropsis"	"Amauropsis islandica"	""	""	""	""	""	""
4300	"Bivalvia c."	"Bivalvia c."	"Bivalve non spécifiée (Classe)"	105	"Animalia"	"Mollusca"	"Bivalvia"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4301	"Razor shell clam"	"Ensis directus"	""	876640	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Adapedonta"	"Solenoidea"	"Pharidae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	""	"Ensis"	"Ensis leei"	""	""	""	""	""	""
4302	"Thyasira sp."	"Thyasira sp."	""	138552	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Lucinida"	"Thyasiroidea"	"Thyasiridae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	""	"Thyasira"	""	""	""	""	""	""	""
4303	"Tellina sp."	"Tellina sp."	""	138533	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Cardiida"	"Tellinoidea"	"Tellinidae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	"Tellininae"	"Tellina"	""	""	""	""	""	""	""
4304	"Ocean quahaug"	"Arctica islandica"	"Quahog nordique"	138802	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Venerida"	"Arcticoidea"	"Arcticidae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	""	"Arctica"	"Arctica islandica"	""	""	""	""	""	""
4305	"Pandora gouldiana"	"Pandora gouldiana"	""	156932	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	""	"Pandoroidea"	"Pandoridae"	"Heteroconchia"	"Euheterodonta"	"Anomalodesmata"	""	""	""	""	""	""	""	""	""	""	"Pandora"	"Pandora gouldiana"	""	""	""	""	""	""
4306	"Glacier dipper shell"	"Cuspidaria glacialis"	""	139445	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	""	"Cuspidarioidea"	"Cuspidariidae"	"Heteroconchia"	"Euheterodonta"	"Anomalodesmata"	""	""	""	""	""	""	""	""	""	""	"Cuspidaria"	"Cuspidaria glacialis"	""	""	""	""	""	""
4307	"Astarte undata"	"Astarte undata"	"Astarte ondulée"	156747	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Carditida"	"Crassatelloidea"	"Astartidae"	"Heteroconchia"	"Archiheterodonta"	""	""	""	""	""	""	""	""	""	""	""	"Astarte"	"Astarte undata"	""	""	""	""	""	""
4308	"Nucula sp."	"Nucula sp."	""	138262	"Animalia"	"Mollusca"	"Bivalvia"	"Protobranchia"	"Nuculida"	"Nuculoidea"	"Nuculidae"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Nucula"	""	""	""	""	""	""	""
4309	"Mya truncata"	"Mya truncata"	"Mye tronquée"	140431	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Myida"	"Myoidea"	"Myidae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	""	"Mya"	"Mya truncata"	""	""	""	""	""	""
4310	"Clams unsp."	"Protobranchia; heterodonta"	"Bivalves palourde non spécifié"	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4311	"Quahaug"	"Venus mercenaria (obsolete)"	""	141919	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Venerida"	"Veneroidea"	"Veneridae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	""	"Mercenaria"	"Mercenaria mercenaria"	""	""	""	""	""	""
4312	"Bank clam"	"Cyrtodaria siliqua"	"Mye / couteau de Banks (pitot)"	140102	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Adapedonta"	"Hiatelloidea"	"Hiatellidae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	""	"Cyrtodaria"	"Cyrtodaria siliqua"	""	""	""	""	""	""
4313	"Macoma sp."	"Macoma sp."	""	138531	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Cardiida"	"Tellinoidea"	"Tellinidae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	"Macominae"	"Macoma"	""	""	""	""	""	""	""
4314	"Morrhua venusna"	"Pitar morrhuana"	""	156963	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Venerida"	"Veneroidea"	"Veneridae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	""	"Pitar"	"Pitar morrhuanus"	""	""	""	""	""	""
4315	"Razor clam"	"Siliqua sp."	""	159997	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Adapedonta"	"Solenoidea"	"Pharidae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	"Siliquinae"	"Siliqua"	""	""	""	""	""	""	""
4316	"Astarte sp."	"Astarte sp."	"Astartes"	137683	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Carditida"	"Crassatelloidea"	"Astartidae"	"Heteroconchia"	"Archiheterodonta"	""	""	""	""	""	""	""	""	""	""	""	"Astarte"	""	""	""	""	""	""	""
4317	"Bar, surf clam"	"Spisula solidissima"	""	156996	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Venerida"	"Mactroidea"	"Mactridae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	"Mactrinae"	"Spisula"	"Spisula solidissima"	""	""	""	""	""	""
4318	"Soft shell clam"	"Mya arenaria"	"Mye commune"	140430	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Myida"	"Myoidea"	"Myidae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	""	"Mya"	"Mya arenaria"	""	""	""	""	""	""
4319	"Soft shell or long neck clam"	"Hiatella arctica"	"Saxicave arctique"	140103	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Adapedonta"	"Hiatelloidea"	"Hiatellidae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	""	"Hiatella"	"Hiatella arctica"	""	""	""	""	""	""
4320	"Scallops"	"Pectinidae f."	"Pétoncles"	213	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Pectinida"	"Pectinoidea"	"Pectinidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4321	"Sea scallop"	"Placopecten magellanicus"	"Pétoncle géant"	156972	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Pectinida"	"Pectinoidea"	"Pectinidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	"Palliolinae"	"Placopecten"	"Placopecten magellanicus"	"Palliolini"	""	""	""	""	""
4322	"Iceland scallop"	"Chlamys islandica"	"Pétoncle d'Islande"	140692	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Pectinida"	"Pectinoidea"	"Pectinidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	"Pedinae"	"Chlamys"	"Chlamys islandica"	"Chlamydini"	""	""	""	""	""
4323	"Hard clam"	"Mercenaria mercenaria"	""	141919	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Venerida"	"Veneroidea"	"Veneridae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	""	"Mercenaria"	"Mercenaria mercenaria"	""	""	""	""	""	""
4324	"Bay scallop"	"Argopecten irradians"	"Pétoncle atlantique"	156817	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Pectinida"	"Pectinoidea"	"Pectinidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	"Pectininae"	"Argopecten"	"Argopecten irradians"	"Aequipectinini"	""	""	""	""	""
4325	"Calico scallop"	"Argopecten gibbus"	""	394271	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Pectinida"	"Pectinoidea"	"Pectinidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	"Pectininae"	"Argopecten"	"Argopecten gibbus"	"Aequipectinini"	""	""	""	""	""
4326	"American cupped oyster"	"Crassostrea virginica"	"Huitre malpèque"	140657	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Ostreida"	"Ostreoidea"	"Ostreidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	"Crassostreinae"	"Crassostrea"	"Crassostrea virginica"	""	""	""	""	""	""
4327	"Cyrtodaria sp."	"Cyrtodaria sp."	"Myes / couteaux"	138067	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Adapedonta"	"Hiatelloidea"	"Hiatellidae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	""	"Cyrtodaria"	""	""	""	""	""	""	""
4328	"Anomiidae f."	"Anomiidae f."	""	214	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Pectinida"	"Anomioidea"	"Anomiidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4329	"Veneridae f."	"Veneridae f."	""	243	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Venerida"	"Veneroidea"	"Veneridae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4330	"Mussels unsp."	"Mytilidae f."	"Moule non spécifié"	211	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Mytilida"	"Mytiloidea"	"Mytilidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4331	"Common mussels"	"Mytilus edulis"	"Moule bleue"	140480	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Mytilida"	"Mytiloidea"	"Mytilidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	"Mytilinae"	"Mytilus"	"Mytilus edulis"	""	""	""	""	""	""
4332	"Horse mussels"	"Modiolus modiolus"	"Moule géante"	140467	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Mytilida"	"Mytiloidea"	"Mytilidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	"Modiolinae"	"Modiolus"	"Modiolus modiolus"	""	""	""	""	""	""
4333	"Thyasiridae f."	"Thyasiridae f."	""	219	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Lucinida"	"Thyasiroidea"	"Thyasiridae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4334	"Musculus niger"	"Musculus niger"	""	140474	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Mytilida"	"Mytiloidea"	"Mytilidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	"Musculinae"	"Musculus"	"Musculus niger"	""	""	""	""	""	""
4335	"Conchs"	"Strombus and busycon sp."	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4336	"Aequipecten glyptus"	"Aequipecten glyptus"	""	156732	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Pectinida"	"Pectinoidea"	"Pectinidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	"Pectininae"	"Aequipecten"	"Aequipecten glyptus"	"Aequipectinini"	""	""	""	""	""
4337	"Bathyarca pectunculoides"	"Bathyarca pectunculoides"	""	138799	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Arcida"	"Arcoidea"	"Arcidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	""	"Bathyarca"	"Bathyarca pectunculoides"	""	""	""	""	""	""
4338	"Astarte castanea"	"Astarte castanea"	""	156744	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Carditida"	"Crassatelloidea"	"Astartidae"	"Heteroconchia"	"Archiheterodonta"	""	""	""	""	""	""	""	""	""	""	""	"Astarte"	"Astarte castanea"	""	""	""	""	""	""
4339	"Bathyarca sp."	"Bathyarca sp."	""	137673	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Arcida"	"Arcoidea"	"Arcidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	""	"Bathyarca"	""	""	""	""	""	""	""
4340	"Cockles"	"Cardiidae f."	"Bucarde (coque) non spécifié"	229	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Cardiida"	"Cardioidea"	"Cardiidae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4341	"Cardium sp."	"Cardium sp."	""	137734	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Cardiida"	"Cardioidea"	"Cardiidae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	"Cardiinae"	"Cardium"	""	""	""	""	""	""	""
4342	"Iceland cockle"	"Clinocardium ciliatum"	"Coque d'Islande"	139000	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Cardiida"	"Cardioidea"	"Cardiidae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	"Clinocardiinae"	"Ciliatocardium"	"Ciliatocardium ciliatum"	""	""	""	""	""	""
4343	"Greenland cockle"	"Serripes groenlandicus"	""	582749	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Cardiida"	"Cardioidea"	"Cardiidae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	"Clinocardiinae"	"Serripes"	"Serripes groenlandicus"	""	""	""	""	""	""
4344	"Heart shell"	"Venericardia borealis"	""	156832	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Carditida"	"Carditoidea"	"Carditidae"	"Heteroconchia"	"Archiheterodonta"	""	""	""	""	""	""	""	""	""	""	"Scalaricarditinae"	"Cyclocardia"	"Cyclocardia borealis"	""	""	""	""	""	""
4345	"Northern dwarf cockle"	"Cerastoderma pinnulatum"	""	181343	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Cardiida"	"Cardioidea"	"Cardiidae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	"Lymnocardiinae"	"Parvicardium"	"Parvicardium pinnulatum"	"Parvicardiini"	""	""	""	""	""
4346	"Solemya borealis"	"Solemya borealis"	""	156992	"Animalia"	"Mollusca"	"Bivalvia"	"Protobranchia"	"Solemyida"	"Solemyoidea"	"Solemyidae"	""	""	""	""	""	""	""	""	""	""	""	""	"Solemyinae"	"Solemya"	"Solemya borealis"	""	""	""	""	""	""
4347	"Limatula sp."	"Limatula sp."	""	138127	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Limida"	"Limoidea"	"Limidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	""	"Limatula"	""	""	""	""	""	""	""
4348	"Mollusca shells empty"	"Mollusca (empty)"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4349	"Scallop shells"	"Pectinidae shells"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4350	"Nut shells"	"Nuculidae f."	""	204	"Animalia"	"Mollusca"	"Bivalvia"	"Protobranchia"	"Nuculida"	"Nuculoidea"	"Nuculidae"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4351	"Nuculana sp."	"Nuculana sp."	""	138259	"Animalia"	"Mollusca"	"Bivalvia"	"Protobranchia"	"Nuculanida"	"Nuculanoidea"	"Nuculanidae"	""	""	""	""	""	""	""	""	""	""	""	""	"Nuculaninae"	"Nuculana"	""	""	""	""	""	""	""
4352	"Thin nut clam"	"Nuculana tenuisulcata"	"Bivalve"	156923	"Animalia"	"Mollusca"	"Bivalvia"	"Protobranchia"	"Nuculanida"	"Nuculanoidea"	"Nuculanidae"	""	""	""	""	""	""	""	""	""	""	""	""	"Nuculaninae"	"Nuculana"	"Nuculana tenuisulcata"	""	""	""	""	""	""
4353	"Nuculana buccata"	"Nuculana buccata"	""	140579	"Animalia"	"Mollusca"	"Bivalvia"	"Protobranchia"	"Nuculanida"	"Nuculanoidea"	"Nuculanidae"	""	""	""	""	""	""	""	""	""	""	""	""	"Nuculaninae"	"Nuculana"	"Nuculana pernula"	""	""	""	""	""	""
4354	"Yoldia sp."	"Yoldia sp."	""	138672	"Animalia"	"Mollusca"	"Bivalvia"	"Protobranchia"	"Nuculanida"	"Nuculanoidea"	"Yoldiidae"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Yoldia"	""	""	""	""	""	""	""
4355	"Stimpson's surf clam, arctic surf clam"	"Mactromeris polynyma"	""	156863	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Venerida"	"Mactroidea"	"Mactridae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	"Mactrinae"	"Mactromeris"	"Mactromeris polynyma"	""	""	""	""	""	""
4356	"Yoldia sapotilla"	"Yoldia sapotilla"	""	157007	"Animalia"	"Mollusca"	"Bivalvia"	"Protobranchia"	"Nuculanida"	"Nuculanoidea"	"Yoldiidae"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Yoldia"	"Yoldia sapotilla"	""	""	""	""	""	""
4357	"Broad yoldia"	"Yoldia thraciaeformis"	""	141983	"Animalia"	"Mollusca"	"Bivalvia"	"Protobranchia"	"Nuculanida"	"Nuculanoidea"	"Yoldiidae"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Megayoldia"	"Megayoldia thraciaeformis"	""	""	""	""	""	""
4358	"Prickly jingle shell"	"Heteranomia squamula"	""	138749	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Pectinida"	"Anomioidea"	"Anomiidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	""	"Heteranomia"	"Heteranomia squamula"	""	""	""	""	""	""
4359	"Ribbed mussel"	"Geukensia demissa"	""	156859	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Mytilida"	"Mytiloidea"	"Mytilidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	"Brachidontinae"	"Geukensia"	"Geukensia demissa"	""	""	""	""	""	""
4360	"Nuculanidae f."	"Nuculanidae f."	""	205	"Animalia"	"Mollusca"	"Bivalvia"	"Protobranchia"	"Nuculanida"	"Nuculanoidea"	"Nuculanidae"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4361	"Nucula tenuis"	"Nucula tenuis"	""	607414	"Animalia"	"Mollusca"	"Bivalvia"	"Protobranchia"	"Nuculida"	"Nuculoidea"	"Nuculidae"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Pronucula"	"Pronucula tenuis"	""	""	""	""	""	""
4370	"Tellinidae f."	"Tellinidae f."	""	235	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Cardiida"	"Tellinoidea"	"Tellinidae"	"Heteroconchia"	"Euheterodonta"	"Imparidentia"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4380	"Anomia simplex"	"Anomia simplex"	""	156737	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Pectinida"	"Anomioidea"	"Anomiidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	""	"Anomia"	"Anomia simplex"	""	""	""	""	""	""
4381	"Anomia sp."	"Anomia sp."	""	137650	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Pectinida"	"Anomioidea"	"Anomiidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	""	"Anomia"	""	""	""	""	""	""	""
4390	"Blook ark"	"Blook ark"	""	420721	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Arcida"	"Arcoidea"	"Arcidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	""	"Lunarca"	"Lunarca ovalis"	""	""	""	""	""	""
4400	"Sea slugs"	"Nudibranchia o."	"Nudibranche non spécifiée"	1762	"Animalia"	"Mollusca"	"Gastropoda"	"Heterobranchia"	"Nudibranchia"	""	""	"Euthyneura"	"Ringipleura"	"Nudipleura"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4410	"Bushy backslug"	"Dendronotus sp."	""	137885	"Animalia"	"Mollusca"	"Gastropoda"	"Heterobranchia"	"Nudibranchia"	"Dendronotoidea"	"Dendronotidae"	"Euthyneura"	"Ringipleura"	"Nudipleura"	""	""	""	""	""	""	"Cladobranchia"	""	""	""	"Dendronotus"	""	""	""	""	""	""	""
