year,month,day,tow.id,sex,body.part,gonad.colour,shell.condition,crab.number ,colour.L,colour.a,colour.b,comment
2020,9,8,GP280F,1,chela,,1,8,55.39,-2.02,-1.49,
2020,9,8,GP280F,1,chela,,1,12,56.69,-2.4,-1.28,
2020,9,8,GP284F,1,chela,,2,4,54.36,-1.57,3.78,
2020,9,8,GP284F,1,chela,,2,5,67.42,-2.86,3.54,
2020,9,8,GP284F,1,chela,,3,12,60.01,-1.66,3.15,
2020,9,8,GP284F,1,chela,,3,14,63.67,-2.7,2.34,
2020,9,8,GP289F,1,chela,,2,1,55.41,-2.69,1.32,
2020,9,8,GP289F,1,chela,,4,2,55.06,-0.75,15.75,
2020,9,8,GP289F,1,chela,,4,3,45.31,2.65,16,
2020,9,8,GP289F,1,chela,,3,6,60.03,-2.14,2.45,
2020,9,8,GP289F,1,chela,,2,7,61.25,-2.3,-0.06,
2020,9,8,GP289F,1,chela,,3,23,60.17,-0.15,15.8,
2020,9,8,GP289F,1,chela,,4,30,50.01,0.16,10.51,
2020,9,8,GP289F,1,chela,,3M,36,51.01,0.02,12.22,
2020,9,8,GP289F,1,chela,,3M,40,48.86,-0.44,8.46,
2020,9,8,GP298F,1,chela,,4,1,45.89,4.52,16.97,
2020,9,8,GP298F,1,chela,,4,2,55.46,1.31,13.49,
2020,9,8,GP298F,1,chela,,2,9,63.77,-1.68,5.34,
2020,9,8,GP298F,1,chela,,3,12,61.99,-1.27,3.91,
2020,9,8,GP298F,1,chela,,3,13,64.42,-3.13,2.14,
2020,9,8,GP298F,1,chela,,3M,17,51.2,0.32,7.14,
2020,9,8,GP298F,1,chela,,2,18,64.29,-1.78,5.67,
2020,9,8,GP292F,1,chela,,4,1,51.19,-0.22,6.43,
2020,9,8,GP292F,1,chela,,3M,2,54.73,-0.53,11.11,
2020,9,8,GP292F,1,chela,,2,4,56.6,-1.39,3.25,
2020,9,8,GP292F,1,chela,,3M,7,48.78,0.8,9,
2020,9,8,GP292F,1,chela,,2,13,65.87,-2.93,2.29,
2020,9,8,GP292F,1,chela,,4,18,49.42,0.07,5.78,
2020,9,8,GP292F,1,chela,,3,34,57.25,3.54,22.68,
2020,9,8,GP292F,1,chela,,1,89,62.78,-3.32,-0.62,
2020,9,8,GP292F,1,chela,,3,97,57.32,-1.07,6.49,
2020,9,6,GP186A1,1,chela,,3,37,62.28,-2.22,6.76,
2020,9,6,GP186A1,1,chela,,1,42,52.06,-1.65,3.5,
2020,9,6,GP186A1,1,chela,,3M,61,55.5,-1.46,7.75,
2020,9,6,GP186A1,1,chela,,1,70,58.38,-2.11,5.8,
2020,9,6,GP186A1,1,chela,,3M,95,58.69,-1.47,10.14,
2020,9,6,GP186A1,1,chela,,3,104,60.93,-2.91,2.5,
2020,9,6,GP186A1,1,chela,,2,110,59.69,-2.89,-0.95,
2020,9,6,GP186A1,1,chela,,2,115,62.64,-3.64,1.65,
2020,9,6,GP182F,1,chela,,3,43,48.67,1.08,6.77,
2020,9,6,GP182F,1,chela,,2,62,60.65,-1.62,-0.52,
2020,9,6,GP182F,1,chela,,3,63,55.93,-1.78,7.47,
2020,9,6,GP182F,1,chela,,1,71,57.08,-1.8,2.62,
2020,9,6,GP182F,1,chela,,1,77,58.46,-3.07,-0.14,
2020,9,6,GP182F,1,chela,,2,80,61.75,-3.02,0.53,
2020,9,6,GP160F,1,chela,,2,27,63.64,-3.64,0.39,
2020,9,6,GP160F,1,chela,,3,28,58.77,-1.96,8.03,
2020,9,6,GP140F,1,chela,,2,1,66.48,-3.05,0.62,
2020,9,6,GP140F,1,chela,,2,2,57.37,-2.04,0.64,
2020,9,6,GP140F,1,chela,,3M,6,57.21,-0.67,16.55,
2020,9,6,GP140F,1,chela,,3,11,56.2,-1.54,10,
2020,9,6,GP140F,1,chela,,3,15,60.26,-1.98,7.37,
2020,9,6,GP140F,1,chela,,3M,58,57.67,0.24,15.51,
2020,9,6,GP140F,1,chela,,4,68,54.1,-0.12,12.44,
2020,9,6,GP117A1,1,chela,,3,6,50.75,1.7,11.67,
2020,9,6,GP117A1,1,chela,,2,7,60.13,-1.67,4.38,
2020,9,6,GP117A1,1,chela,,2,8,62.94,-2.76,1.49,
2020,9,6,GP117A1,1,chela,,1,9,66.56,-2.66,6.69,
2020,9,6,GP117A1,1,chela,,1,10,59.62,-2.93,-0.99,
2020,9,6,GP117A1,1,chela,,3,14,56.56,-1.79,8.53,
2020,9,6,GP117A1,1,chela,,4,15,58.25,0.28,14.24,
2020,9,6,GP117A1,1,chela,,3M,19,51.84,2.09,13.45,
2020,9,6,GP117A1,1,chela,,4,22,51.86,1.28,13.5,
2020,9,6,GP117A1,1,chela,,3M,24,47.6,0.98,9.08,
2020,9,6,GP146F,1,chela,,2,20,63.32,-3.43,-0.12,
2020,9,6,GP146F,1,chela,,2,21,63.74,-2.98,2.22,
2020,9,6,GP146F,1,chela,,3,22,49.23,0.64,8.24,
2020,9,6,GP146F,1,chela,,1,26,60.83,-2.55,-2.76,
2020,9,6,GP146F,1,chela,,2,39,65.07,-3.44,0.9,
2020,9,6,GP146F,1,chela,,3,42,61.03,-2.23,3.53,
2020,9,6,GP146F,1,chela,,4,43,48.2,2.63,18.61,
2020,9,6,GP146F,1,chela,,3M,90,54.16,0.41,11.29,
2020,9,6,GP146F,1,chela,,5,121,53.45,2.03,17.19,
2020,9,6,GP146F,1,chela,,4,144,52.15,-0.38,10.26,
2020,9,6,GP146F,1,chela,,1,161,55.1,-1.91,0.48,
2020,9,6,GP116F,1,chela,,3M,2,48.19,0.9,9.27,
2020,9,6,GP116F,1,chela,,3,3,60.64,-2.49,3.86,
2020,9,6,GP116F,1,chela,,1,4,59.92,-2.41,3.51,
2020,9,6,GP116F,1,chela,,3,11,47.78,0.81,8.81,
2020,9,6,GP116F,1,chela,,3M,13,50.2,1.08,11.83,
2020,9,6,GP116F,1,chela,,2,14,54.49,-1.35,5.31,
2020,9,6,GP116F,1,chela,,2,51,64.19,-3.07,4.19,
2020,9,6,GP116F,1,chela,,1,95,56.12,-1.7,1.3,
2020,9,6,GP151F,1,chela,,2,3,62.67,-2.76,1.78,
2020,9,6,GP151F,1,chela,,1,4,61.6,-2.31,2.38,
2020,9,6,GP151F,1,chela,,2,5,62.29,-2.86,1.33,
2020,9,6,GP151F,1,chela,,3M,37,53.37,-0.22,4.72,
2020,9,6,GP151F,1,chela,,1,40,56.95,-2.36,0.62,
2020,9,6,GP151F,1,chela,,3,75,52.86,-0.47,5.2,
2020,9,6,GP151F,1,chela,,3,100,59,-1.6,6.43,
2020,9,6,GP151F,1,chela,,4,150,51.55,1.22,12.84,
